Chromosome	Chromosome_Coord	FC_FWvsOC
groupII	19782251	0.671606746
groupIV	5563986	0.813980496
groupIII	12810647	1.219944369
groupXIV	6783384	1.00649138
groupII	19789221	1.34611115
groupII	19914213	0.98367319
groupXIV	6801250	1.289588155
groupIII	12900507	1.235228581
groupIII	12917362	0.901087244
groupXIV	6812663	0.760245847
groupII	19984286	0.775208907
groupXIV	6820331	0.998657138
groupII	20005390	0.985795778
groupIII	12933029	1.011949238
groupIX	6058897	1.213458082
groupII	20305689	1.10807762
groupIII	12945278	0.94859014
groupIV	5584820	0.865463047
groupIII	12947981	1.077485889
groupII	20416614	1.279496621
groupIV	5594089	0.99416782
groupXIV	6840459	0.928240409
groupIII	12951446	0.875239633
groupII	20428904	1.067817216
groupXIV	6844554	0.985610768
groupII	20617952	0.943661731
groupIV	5625587	1.042986906
groupIII	12972044	1.322908612
groupXIV	6851035	1.278584618
groupXIV	6855348	1.060829528
groupII	20653656	0.799958062
groupIX	6076314	1.072508261
groupII	20667929	0.965116645
groupXIV	6875543	0.987056517
groupIV	5656043	1.032303937
groupIV	5678655	1.088704854
groupIX	6089988	0.804655944
groupII	20777287	0.809234159
groupXIV	6881547	1.036650083
groupIX	6111198	0.69430252
groupIX	6118724	0.926424114
groupIV	5720253	0.932251479
groupIX	6124337	0.700145538
groupII	20802167	0.890347308
groupIV	5728414	1.023789976
groupIII	12994995	1.113371354
groupIX	6287421	1.519334765
groupII	20811220	0.846149524
groupIX	6294004	0.786362421
groupIX	6305473	0.857785144
groupIV	5732715	0.901567992
groupIX	6331606	0.919738649
groupXIV	6900974	0.936321433
groupII	20820529	0.601532615
groupIII	13014646	1.451536109
groupXIV	6906860	0.917879102
groupIV	5739038	1.134758943
groupII	20849134	0.62998299
groupXIV	6919084	0.887526794
groupII	21082838	0.709567069
groupII	21107872	1.470832828
groupII	21116481	1.231361559
groupXIV	6926035	1.442251474
groupIX	6337391	1.008739581
groupII	21143934	1.211036424
groupXIV	6935051	0.82607143
groupII	21163254	1.065878038
groupII	21171576	1.003592
groupII	21236415	1.09001639
groupII	21245476	8.073357636
groupIX	6415779	1.047333578
groupIII	13055815	1.09987993
groupIV	5757443	1.069117244
groupII	21251699	11.25840999
groupIII	13111313	0.923582771
groupXIV	6945419	1.093625332
groupIV	5787000	0.63096277
groupII	21272223	1.022610716
groupIV	5850986	0.98967708
groupIX	6432826	1.182833976
groupXIV	6950021	0.913709527
groupIV	5863346	0.920574524
groupIV	5878409	1.236177045
groupIII	13177772	0.897392048
groupXIV	6956336	0.820112307
groupIX	6579623	1.485698535
groupIII	13182843	0.983531654
groupIV	5887888	0.358815248
groupIII	13187309	1.004809163
groupXIV	6962306	1.246480296
groupIII	13191565	1.540925791
groupII	21298170	0.948823933
groupII	21368667	1.133899183
groupIX	6631664	0.885140575
groupIII	13193523	1.374683668
groupIV	5940087	1.319018729
groupIX	6656735	1.152945115
groupXIV	6967819	1.032903516
groupXIV	6970835	1.066662698
groupIII	13217729	1.1342188
groupIX	6663311	0.965221551
groupIII	13315534	1.085930734
groupXIV	6975176	0.906219862
groupIV	6133142	0.954867047
groupIX	6674531	1.087764327
groupXIV	6981416	0.962125386
groupIX	6845322	1.190066652
groupIII	13381999	1.199099913
groupIX	6895107	0.953329466
groupXIV	6989908	1.09000962
groupXIV	6991129	1.030314162
groupIX	6934569	1.071508387
groupIII	13386411	1.068330046
groupIX	6943280	1.061156387
groupIX	6997392	0.93205568
groupXIV	7002701	0.929945931
groupIX	7072505	1.245789673
groupII	21376320	0.889528347
groupII	21389140	0.95810664
groupIV	6141990	1.02189448
groupIX	7089781	1.230491428
groupIII	13397098	1.000607343
groupIII	13401063	1.108357591
groupII	21433175	1.14319881
groupIX	7098629	1.037504894
groupXIV	7060583	0.899614333
groupIX	7138348	0.928164735
groupXIV	7092726	0.826849949
groupXIV	7117786	2.236332494
groupIV	6154362	0.953500709
groupIX	7249377	0.827463312
groupII	21484712	0.299286476
groupIV	6174013	0.924994033
groupIII	13405954	1.171577622
groupXIV	7127577	2.006318173
groupIV	6178243	0.814043467
groupIV	6201099	0.855174066
groupII	21549753	1.083258919
groupIV	6215910	0.88840996
groupIII	13409335	1.011802016
groupIX	7297939	1.48514323
groupIII	13418513	0.715449842
groupII	21556487	0.551386341
groupIX	7302664	1.031282089
groupIX	7310021	0.807371611
groupXIV	7139061	1.102536884
groupIX	7326974	1.122259285
groupXIV	7145159	0.972453923
groupII	21564391	0.649274961
groupXIV	7166421	0.981079273
groupIII	13433313	1.612170361
groupIX	7337866	0.837394755
groupIII	13437583	0.75843817
groupXIV	7192873	0.706223591
groupIV	6228055	0.990641484
groupIV	6236089	1.008292649
groupIII	13487180	0.858333786
groupXIV	7232518	0.953728653
groupIX	7341678	0.960187709
groupXIV	7283481	1.035313445
groupIII	13511021	0.840057721
groupII	21632130	0.911460413
groupIII	13528147	1.029527272
groupIX	7364403	1.19604288
groupIII	13560373	0.969559753
groupII	21642499	1.026993085
groupXIV	7309131	1.591113261
groupII	21675991	1.149294781
groupIX	7385989	0.839447055
groupIII	13602997	0.874054226
groupIV	6362495	1.243847681
groupII	21754185	0.846358587
groupIV	6371639	0.997411391
groupIX	7412816	0.871026409
groupIV	6384214	1.038604879
groupII	21778182	1.028904954
groupIX	7422969	0.890967209
groupIII	13644428	0.733640023
groupIV	6390843	0.696383632
groupII	21788629	0.631973982
groupIV	6397456	1.046189194
groupIII	13683179	1.012326491
groupIX	7432593	1.240302136
groupIV	6420561	1.060272474
groupII	21837133	1.029936741
groupIV	6434272	0.680844543
groupII	21855893	0.883664619
groupIV	6438397	1.139623049
groupIX	7440914	0.969646832
groupIII	13699477	1.207624356
groupII	21873826	1.808530084
groupII	21882965	1.493560182
groupII	21886548	0.93075379
groupXIV	7338487	0.304260401
groupXIV	7365912	0.945699747
groupIX	7450678	1.192551837
groupIV	6444428	1.207939227
groupIX	7465299	1.096112883
groupXIV	7397934	0.918010076
groupIV	6450281	0.815866226
groupII	21931704	0.906245216
groupIV	6457039	0.860610311
groupII	21937849	0.425100949
groupIV	6469281	1.114587689
groupXIV	7408944	0.93784585
groupIV	6484029	0.843138897
groupII	21981492	0.814139248
groupXIV	7422887	1.274407398
groupXIV	7426710	1.042248955
groupIII	13705182	0.907654617
groupIV	6494435	1.072351164
groupXIV	7434919	1.031678167
groupXIV	7440390	0.650718184
groupXIV	7449320	0.853469713
groupIX	7490980	0.89537913
groupIV	6600604	1.17562666
groupXIV	7512411	0.766072974
groupIX	7505130	0.958452335
groupIV	6609226	1.178077653
groupIX	7511435	1.132212344
groupIX	7512050	0.869912694
groupIX	7515259	0.838432356
groupXIV	7554070	0.871591478
groupIV	6615832	0.629452195
groupII	22032796	1.690770127
groupIX	7522081	1.116850841
groupIII	13734888	1.098347924
groupII	22036522	0.996560014
groupIX	7525150	1.214383771
groupXIV	7655846	1.520963231
groupXIV	7669122	0.939361535
groupIX	7617421	0.577554817
groupII	22040386	1.104994044
groupXIV	7688749	1.242495402
groupIII	13771875	0.833615208
groupII	22045675	1.346390511
groupIII	13810807	0.874368979
groupXIV	7708807	0.911918091
groupIII	13798530	0.646665473
groupIX	7778215	0.857011256
groupIII	13819277	0.583364341
groupIII	13842757	0.348016501
groupIX	7889151	0.946464655
groupIII	13877477	0.917295402
groupII	22052829	1.012678798
groupIX	7896097	1.077115701
groupIII	13906188	1.395445035
groupXIV	7769154	1.318557235
groupIV	6623325	0.811376824
groupIV	6631513	0.987859924
groupII	22056942	1.065999091
groupIII	13911512	0.665263451
groupIV	6641331	0.953483074
groupIII	13926713	1.092843073
groupIV	6649802	1.527549759
groupII	22061058	0.990175048
groupXIV	7779337	0.572439907
groupIII	13929203	1.295255495
groupXIV	7783995	0.336456091
groupII	22063990	0.970268884
groupIII	13931218	0.98605886
groupIII	13934785	0.931801607
groupIV	6663870	1.285708359
groupIX	7909760	0.897147798
groupIV	6668793	0.891228858
groupIII	13995986	0.721063555
groupII	22098813	0.706921153
groupIV	6672470	0.946360678
groupIV	6675171	0.812916661
groupII	22132046	0.910330022
groupIII	14036074	1.042825238
groupII	22157457	1.426458658
groupIX	7915879	0.987919604
groupIV	6679164	0.961548807
groupIV	6692077	1.247705691
groupXIV	7795107	0.917835427
groupIX	7919371	1.110046638
groupIII	14041553	1.09231063
groupII	22191727	1.049295587
groupIII	14045312	1.248001752
groupXIV	7825353	1.013205428
groupII	22197484	0.650867867
groupXIV	7840427	1.478949883
groupIX	7927900	0.814773422
groupIII	14073981	0.753716485
groupXIV	7843827	1.20140296
groupII	22203391	1.071391212
groupXIV	7926627	0.778401093
groupII	22208880	1.13496153
groupIV	6702384	1.093342378
groupIX	7990824	1.023827387
groupII	22230054	1.262830001
groupXIV	7936742	1.232969424
groupIV	6706201	1.015331176
groupIX	8018905	0.966492582
groupIV	6735139	0.899075588
groupII	22255233	0.88618119
groupIV	6916011	1.266136255
groupII	22259512	0.874071189
groupII	22269571	1.240903403
groupII	22273457	1.282727062
groupII	22294033	0.987570399
groupIII	14110039	0.708960452
groupXIV	7942619	0.723573068
groupIV	7478363	1.096738194
groupII	22317857	0.911388173
groupIII	14142727	1.134026969
groupIII	14151038	0.91296879
groupIV	7481261	1.00610501
groupIV	7486533	1.140107976
groupXIV	7948237	0.911049491
groupIV	7491447	0.962180835
groupIV	7494103	0.977192026
groupII	22326111	1.214402403
groupII	22333053	0.887427303
groupIV	7497344	0.841305093
groupII	22343115	1.195578437
groupII	22345925	0.928564134
groupIX	8027789	1.013827418
groupIV	7509339	0.937798439
groupIX	8039052	1.095016688
groupXIV	7956983	0.956198133
groupIX	8072221	2.083617657
groupIV	7530928	0.505921854
groupII	22358834	0.736946086
groupXIV	7974540	0.831932368
groupII	22370817	0.942024404
groupIX	8102965	1.035199036
groupIX	8123350	1.114746682
groupIV	7596932	1.050435111
groupII	22374397	0.590012925
groupXIV	7997068	0.984532396
groupIV	7771302	2.185395251
groupII	22406794	0.556075744
groupII	22438751	1.468008331
groupIV	7850368	0.210944423
groupXIV	8009032	0.935308339
groupIX	8158499	0.808989332
groupII	22453124	1.091552459
groupIV	7930516	1.071275526
groupII	22467128	1.08538417
groupII	22478117	0.663749001
groupIV	7939340	1.363409012
groupXIV	8072678	1.369574329
groupIX	8195370	0.890471506
groupII	22525805	0.700651518
groupIV	8004349	1.115220529
groupXIV	8085506	1.159788583
groupIII	14167065	1.079239077
groupIX	8215015	0.966559846
groupXIV	8127846	1.25682251
groupIII	14228599	1.074603332
groupII	22564376	0.88428294
groupIII	14241783	1.041202823
groupIX	8219587	0.766344376
groupII	22570769	1.167171946
groupXIV	8169553	1.073955232
groupII	22615942	0.904209735
groupIX	8224782	0.78227266
groupIII	14257121	0.874035058
groupII	22633267	0.892542803
groupIX	8233344	1.044773021
groupIII	14282379	0.9487541
groupIX	8238897	0.934139792
groupII	22644026	1.009983276
groupIII	14306367	1.267301606
groupIV	8063284	1.185509639
groupIX	8353281	1.390515331
groupIV	8071302	0.390722032
groupIX	8360124	0.895153271
groupIII	14384943	1.213995098
groupIII	14408141	1.08473005
groupII	22647085	1.036869794
groupIV	8076203	0.765583748
groupIV	8087372	1.383564306
groupIII	14429729	1.250252949
groupXIV	8182468	1.018740178
groupIV	8111645	0.915326669
groupIII	14447391	1.276375579
groupIV	8177772	1.079154117
groupII	22656563	0.855495423
groupIX	8368286	1.194084128
groupII	22667452	1.026423684
groupIX	8371235	1.010840708
groupIV	8186765	3.739911265
groupIII	14459983	1.217524194
groupXIV	8186416	0.924151867
groupIV	8197829	0.932925968
groupIX	8376556	0.815176329
groupIV	8201569	1.235576376
groupII	22697783	2.13613444
groupIII	14525361	0.933435881
groupIV	8210151	1.003374839
groupIII	14692631	0.375932024
groupXIV	8230530	1.228899204
groupIX	8392625	0.818714554
groupII	22720565	2.128168618
groupIII	14708327	0.962750966
groupII	22742452	1.044069002
groupIV	8221427	1.15504996
groupIII	14743365	1.241513429
groupIV	8227897	1.155514742
groupII	22813740	0.954757188
groupIX	8434427	0.830351662
groupXIV	8431081	1.04700805
groupII	22819391	1.067376804
groupIII	14852683	0.988098305
groupIV	8239415	1.093009989
groupIII	14871040	1.213294765
groupIII	14878076	1.162181924
groupIX	8443949	1.138244286
groupXIV	8434517	1.007306107
groupII	22871349	0.830009738
groupIX	8491696	1.4920235
groupIX	8513194	1.040939501
groupXIV	8437414	1.071617974
groupIV	8248200	0.537701889
groupII	22995263	0.967195135
groupIV	8262466	0.680437467
groupII	23007200	1.013422582
groupXIV	8440540	1.004880532
groupIX	8541042	0.4680773
groupII	23037929	0.896124955
groupIX	8548763	0.841318671
groupIV	8273701	0.686722196
groupIX	8553081	2.398876587
groupII	23108248	0.749240218
groupII	23150135	0.923226985
groupIX	8557991	0.854354779
groupIV	8282838	1.356108233
groupII	23192681	0.782686167
groupXIV	8452066	1.082382374
groupIII	14893459	1.206763299
groupIV	8292858	0.948110224
groupIV	8301594	0.982259273
groupII	23258045	0.92543831
groupIX	8562395	1.064193757
groupXIV	8615695	0.91047059
groupIII	14970034	1.342080636
groupIII	15102726	0.486003724
groupIII	15117008	0.880308137
groupIX	8574288	0.945587559
groupIX	8578293	1.642184528
groupXIV	8731032	1.275632567
groupIX	8585315	0.728697798
groupII	23283796	1.132073481
groupIV	8317533	0.810743809
groupIV	8331297	0.360478354
groupIII	15169121	0.830997113
groupXIV	8751081	1.220724145
groupIV	8351024	0.899597682
groupIII	15172871	1.082935779
groupIII	15179336	0.970908703
groupIV	8358500	0.695475626
groupIV	8364655	0.663460908
groupII	23290543	1.273429916
groupIII	15209211	0.803683808
groupXIV	8909344	0.84192919
groupIV	8372991	1.891937933
groupIII	15253896	0.738676938
groupXIV	8913091	0.719200316
groupIII	15271628	0.926824679
groupIV	8426117	1.201286769
groupXIV	8930684	1.655892653
groupIII	15424811	3.689612061
groupIV	8532874	0.834826594
groupIII	15348954	1.564434801
groupIV	9008399	1.151695415
groupIV	9033343	0.766280826
groupIII	15667353	1.787708237
groupIV	9063617	1.047030211
groupIV	9067880	1.259085299
groupIX	8619643	2.266060494
groupIII	15791042	1.335360343
groupXIV	9038035	1.136567605
groupIII	15799475	0.950811538
groupIV	9070725	0.832414993
groupIII	15829664	0.969043362
groupIV	9103590	0.987379768
groupIII	15849292	0.756421251
groupXIV	9069191	0.443139464
groupIV	9154308	0.850733342
groupXIV	9074279	0.732784293
groupIV	9157056	0.889423066
groupXIV	9101917	0.768007941
groupIII	15862585	1.219570592
groupIV	9167271	1.676797861
groupIV	9177377	6.648835045
groupIII	15875133	1.010575263
groupXIV	9136883	0.970437335
groupIV	9183182	1.870873869
groupIV	9193061	0.912867073
groupIV	9206018	1.815677915
groupXIV	9213449	0.927790436
groupXIV	9220109	1.039611538
groupIII	15884609	1.132010949
groupIV	9215425	1.136745046
groupXIV	9228416	1.05781694
groupIX	8622966	0.914840866
groupIX	8629342	0.697722337
groupIII	15893212	1.072428548
groupIX	8638520	1.272352115
groupIV	9225166	1.076441049
groupIII	15907455	0.832595546
groupIX	8648854	1.07365981
groupIII	15933583	0.821030858
groupIV	9231003	0.938720509
groupXIV	9237045	1.161499726
groupIII	15940864	0.926195218
groupIII	15949949	0.501159571
groupIII	15963331	0.663527823
groupXIV	9280847	1.225424473
groupIII	15971418	0.801026272
groupXIV	9295134	0.977909866
groupIII	15975608	0.989429877
groupXIV	9304816	1.071571408
groupIII	15984541	1.087457744
groupIX	8658532	1.204633182
groupXIV	9345055	1.019937295
groupIII	15995101	0.983115246
groupIII	16020334	1.229469333
groupIII	16026238	1.075576881
groupIV	9251393	1.529393818
groupIX	8680701	0.500691795
groupXIV	9573090	1.270589696
groupIX	8698632	1.196105189
groupIV	9292246	1.04062222
groupIII	16029127	1.425302763
groupIX	8705315	1.233471154
groupIII	16048639	1.162868869
groupIII	16054768	0.993952744
groupIV	9303122	0.977271903
groupXIV	9628018	1.013066036
groupIII	16066232	1.160963151
groupIV	9305057	1.343927586
groupXIV	9728954	1.128358923
groupIV	9308355	0.999887707
groupIX	8712968	1.09772464
groupIII	16069322	0.328381668
groupIII	16073675	1.25777777
groupXIV	9736333	0.980417378
groupIV	9315062	0.938245924
groupIV	9322585	0.916243524
groupXIV	9743793	1.065672235
groupIII	16082049	1.091877003
groupIII	16086238	1.17357388
groupIV	9349021	0.810280033
groupIII	16089889	0.996917922
groupXIV	9753958	0.955236813
groupIX	8717852	2.359227635
groupIX	8722609	0.725152307
groupIII	16095491	1.117061323
groupIV	9376086	0.796079855
groupIV	9390728	0.858721795
groupIII	16141920	1.284306817
groupIX	8754102	1.036638137
groupIII	16220712	1.182793344
groupIII	16225110	1.119078153
groupIII	16229416	0.952528315
groupIII	16236964	0.882180987
groupIX	8766546	1.100114888
groupXIV	10052711	1.226778424
groupIX	8775116	1.179074068
groupIX	8781408	1.056807109
groupXIV	10142895	1.032978615
groupIV	9426406	1.02412275
groupIV	9458995	1.018543855
groupXIV	10151614	0.999510727
groupIV	9463210	1.268041937
groupIV	9472639	0.955732392
groupIV	9493305	0.652173929
groupXIV	10188348	1.049241575
groupIV	9502126	1.002304992
groupIV	9521634	1.007956594
groupXIV	10216593	1.020769685
groupIX	8799075	1.184858682
groupIV	9564132	0.975961643
groupIV	9587200	0.959040181
groupIV	9628317	0.862768348
groupXIV	10242632	1.186230237
groupIX	8803659	0.825098528
groupIII	16248574	0.961234392
groupXIV	10265432	0.981218953
groupIV	9716360	1.917943214
groupXIV	10301349	0.430492746
groupIV	9741905	1.44811127
groupIV	9789380	0.767129346
groupXIV	10360951	0.535826515
groupIV	9843101	1.205343445
groupIX	8883228	1.34868534
groupIX	8907964	0.879923266
groupXIV	10375050	0.575813427
groupIII	16333412	0.869490567
groupIV	10065385	1.03971141
groupIII	16344719	1.14687096
groupXIV	10382723	0.864697883
groupIX	8914531	0.798643642
groupIII	16353980	0.850177771
groupXIV	10393365	0.81382459
groupIV	10313690	0.975604603
groupIII	16366597	0.81904772
groupIII	16377063	0.753027435
groupIV	10324639	0.990637022
groupIII	16383714	1.512879003
groupIX	8922841	1.067191381
groupIII	16389733	0.913066398
groupIX	8938584	1.087588463
groupIV	10472367	1.778916783
groupIII	16436654	1.070605489
groupIV	10521483	0.780256921
groupIV	10524265	0.740521385
groupIII	16469518	0.858611886
groupIV	10577626	1.005600568
groupIII	16486928	0.992104905
groupXIV	10599866	0.677897599
groupXIV	10613832	0.917889587
groupIII	16529188	0.958186012
groupIV	10582751	1.66640531
groupIII	16561759	1.006398596
groupXIV	10632855	0.969369772
groupIII	16613360	1.005641048
groupIV	10592811	0.889515962
groupIII	16631257	0.888584634
groupIV	10598369	1.169909619
groupIV	10628806	1.028907222
groupIV	10632789	1.425711965
groupIII	16680883	2.163150187
groupIV	10638363	1.327972658
groupXIV	10669853	1.126089182
groupIV	10641097	1.203277983
groupIV	10646147	1.104542476
groupXIV	10678963	0.967100116
groupIII	16710095	1.19078469
groupIV	10653602	1.284615945
